is_criminal,date,headline,message,message_,link
4,20190808 20:24,해남서 상가 여주인 상대 강도미수 30대 검거,전남 해남경찰서는 8일 대낮에 상가에서 흉기로 여성 업주를 위협해 금품을 빼앗으려한 혐의 특수강도미수 로 A 38 씨를 붙잡아 조사 중이다.    A씨는 이날 오후 2시50분께 전남 해남군 해남읍 모 가게에서 여성 업주를 흉기로 위협  금품을 빼앗으려다 미수에 그친 혐의다.      A씨는 흉기를 들고 가게에 들어선 직후 업주가 팔을 잡으며 거세게 저항하자 곧바로 달아난 것으로 전해졌다.   수사에 나선 경찰은 가게 안팎 폐쇄회로 CC TV 영상을 확보  분석해 이날 오후 7시께 지역 한 숙박업소에서 A씨를 붙잡았다.    검거 당시 A씨는 별다른 저항 없이 혐의를 대체로 시인한 것으로 알려졌다.   경찰은 A씨를 상대로 정확한 경위를 파악한 뒤 구속영장을 신청할 방침이다. ,전남 해남경찰서는 8일 대낮에 상가에서 흉기로 여성 업주를 위협해 금품을 빼앗으려한 혐의 특수강도미수 로 A 38 씨를 붙잡아 조사 중이다.    A씨는 이날 오후 2시50분께 전남 해남군 해남읍 모 가게에서 여성 업주를 흉기로 위협  금품을 빼앗으려다 미수에 그친 혐의다.      A씨는 흉기를 들고 가게에 들어선 직후 업주가 팔을 잡으며 거세게 저항하자 곧바로 달아난 것으로 전해졌다.,/view?id=NISX20190808_0000736238
1,20190808 17:34,구립 어린이집 교사 원장  복수 아동 학대 성추행 의혹,구립 어린이집 보육교사와 원장이 원생들 학대 및 이와 관련한 관리소홀 혐의로 검찰에 넘겨진 것으로 뒤늦게 파악됐다.   서울 강북경찰서는 강북구 수유동 소재 한 구립 어린이집 원장 A씨와 보육교사 B씨를 각각 아동복지법 관리책임의무 아동학대  위반 혐의로 지난달 29일 기소 의견으로 검찰에 송치했다고 8일 밝혔다.    경찰에 따르면 교사 B씨는 지난해 8월부터 10월까지 2달간 원생 8명을 갑자기 밀거나 세게 잡아당기는 등 학대한 혐의를 받는다.    A씨는 원장으로서 보육교사에 대한 관리 및 책임에 대한 의무를 소홀히 한 혐의다.    B씨의 원생 학대 의혹은 아동보호전문기관의 수사의뢰와 피해 원생 부모들이 경찰에 고소장을 접수하면서 떠올랐다.    당초 혐의를 부인하던 B씨는 경찰이 폐쇄회로 CC TV 장면을 보여주자  다른 사람이 볼 때는 그렇게 볼 수 있겠다 는 취지로 진술한 것으로 전해졌다.   한편 이와는 별개로 A씨는 지난해 복수의 원생을 추행한 성폭력범죄의처벌등에관한특례법 위반 혐의도 받고 있다.   지난 6월말께 A씨에 대한 성추행 관련 고소장이 접수됐고  강북경찰서는 사건을 서울경찰청에 인계한 상태인 것으로 알려졌다.    경찰 내부 규정상 만 13세 미만 아동 장애인에 대한 성범죄의 경우 서울경찰청에서 수사를 담당하기 때문이다.   경찰 관계자는   성범죄  피해 아동 등을 대상으로 조사를 하고 있다 며  피고소인인 원장에 대한 조사는 아직 안 한 상태 라고 전했다. ,구립 어린이집 보육교사와 원장이 원생들 학대 및 이와 관련한 관리소홀 혐의로 검찰에 넘겨진 것으로 뒤늦게 파악됐다.    경찰에 따르면 교사 B씨는 지난해 8월부터 10월까지 2달간 원생 8명을 갑자기 밀거나 세게 잡아당기는 등 학대한 혐의를 받는다.    A씨는 원장으로서 보육교사에 대한 관리 및 책임에 대한 의무를 소홀히 한 혐의다.,/view?id=NISX20190808_0000735745
2,20190808 14:48, 양예원 추행 사진유출  40대  징역 2년6개월 실형 확정,비공개 촬영회에서 유튜버 양예원 25 씨를 성추행하고 사진을 유포한 모집책이 실형을 확정받았다.   대법원 2부 주심 박상옥 대법관 는 최근 강제추행 등 혐의로 기소된 최모 45 씨의 상고심에서 징역 2년6개월에 80시간 성폭력 치료프로그램 이수  5년간 아동 청소년 관련 기관 취업제한을 선고한 원심을 확정했다고 8일 밝혔다.   최씨는 2015년 서울 마포구 합정동 스튜디오에서 피팅 모델 아르바이트를 하기 위해 온 양씨의 노출 사진을 찍은 뒤 무단 유포하고 강제추행한 혐의로 재판에 넘겨졌다.   이와 함께 같은해 1월 모델 A씨를 강제추행하고  2016년부터 2년간 총 13차례에 걸쳐 모델들의 사진을 동의 없이 유포한 혐의도 받았다.   양씨는 지난해 5월 자신의 과거 사진이 파일공유사이트 등을 통해 유포됐다는 것을 확인하고  유튜브 동영상으로 피해 사실을 폭로했다.   1심은  추행을 부인하고 있지만  증거에 비춰보면 범행 사실을 충분히 인정할 수 있다 며   피해자들  진술이 일관되고 구체적이며  일부러 최씨에게 불리한 진술을 할 동기가 없다 며 징역 2년6개월을 선고했다.   2심도 지난 4월  사진이 광범위하게 유포돼  양씨가  회복할 수 없는 정신적 피해를 입었다 며  2차 피해를 입고 있고 최씨를 용서하지 않았다 며 1심 형을 유지했다. ,  최씨는 2015년 서울 마포구 합정동 스튜디오에서 피팅 모델 아르바이트를 하기 위해 온 양씨의 노출 사진을 찍은 뒤 무단 유포하고 강제추행한 혐의로 재판에 넘겨졌다.   이와 함께 같은해 1월 모델 A씨를 강제추행하고  2016년부터 2년간 총 13차례에 걸쳐 모델들의 사진을 동의 없이 유포한 혐의도 받았다. 2심도 지난 4월  사진이 광범위하게 유포돼  양씨가  회복할 수 없는 정신적 피해를 입었다 며  2차 피해를 입고 있고 최씨를 용서하지 않았다 며 1심 형을 유지했다.,/view?id=NISX20190808_0000735784
5,20190808 11:35,술 마시고 동료 흉기로 찌른 40대 붙잡혀,술을 마시다 말다툼을 하던 중 동료를 흉기로 찌른 40대가 경찰에 붙잡혔다.    경기 용인동부경찰서는 8일 살인미수 혐의로 공사장 근로자 A 48 씨를 붙잡아 조사 중이다.    A씨는 이날 오전 0시50분께 용인시 기흥구 상갈동 B 63 씨의 집에서 B씨를 흉기로 2차례 찔러 다치게 한 혐의를 받고 있다.    곧바로 병원으로 옮겨진 B씨는 생명에는 지장이 없는 상태다.    이들은 공사장에서 전기설비 관련 일을 하는 근로자들로  팀장인 B씨의 집에서 술을 마시면서 업무와 임금 관련 얘기를 하고 있었던 것으로 알려졌다.    당초 현장에는 다른 2명이 더 있었지만 먼저 자리를 떴고  이들이 떠난 뒤 말다툼을 벌이던 중 술에 취한 A씨가 홧김에 범행한 것으로 조사됐다.    B씨의 신고를 받고 출동한 경찰은 현장에서 A씨를 체포했다.    경찰은 A씨를 상대로 정확한 사건 경위 등을 조사하고 있다. ,   당초 현장에는 다른 2명이 더 있었지만 먼저 자리를 떴고  이들이 떠난 뒤 말다툼을 벌이던 중 술에 취한 A씨가 홧김에 범행한 것으로 조사됐다.    B씨의 신고를 받고 출동한 경찰은 현장에서 A씨를 체포했다. 경찰은 A씨를 상대로 정확한 사건 경위 등을 조사하고 있다.,/view?id=NISX20190808_0000735541
3,20190808 09:48,출소 이틀 만에 식당 차량서 금품 훔친 20대 구속,광주 서부경찰서는 8일 심야 시간에 주차 차량과 식당 등에 침입해 금품을 훔친 혐의 야간주거침입절도 로 A 20  씨를 구속했다고 밝혔다.   A 씨는 지난 7월28일 오전 2시40분께 광주 서구 치평동 한 식당에 들어가 현금 8만원을 훔치는 등 지난달 17일부터 지난 1일까지 지역 내 차량 식당 등지에서 9차례에 걸쳐 총 189만원 상당의 금품을 훔친 혐의다.   경찰 조사 결과 A 씨는 인적이 드문 심야 시간대를 틈타 문이 열려 있는 차량 또는 창문이 잠기지 않은 식당 등지에서 이 같은 일을 벌인 것으로 드러났다.   A 씨는 절도 혐의로 1년 간 복역한 뒤 지난달 15일 출소했으며  생활비 유흥비를 마련하기 위해 또다시 범행한 것으로 조사됐다.      경찰은 차량 블랙박스 영상을 통해 인상착의를 파악  A 씨가 출소 당시 입었던 옷 등이 같은 점을 확인했다.   이를 토대로 휴대전화 위치추적 등을 통해 지역 모 PC방에서 A 씨를 붙잡았다.     경찰은 누범기간인 A 씨가 일정한 주거지가 없는 점 등을 토대로 구속영장을 신청  발부받았다. ,광주 서부경찰서는 8일 심야 시간에 주차 차량과 식당 등에 침입해 금품을 훔친 혐의 야간주거침입절도 로 A 20  씨를 구속했다고 밝혔다.   A 씨는 지난 7월28일 오전 2시40분께 광주 서구 치평동 한 식당에 들어가 현금 8만원을 훔치는 등 지난달 17일부터 지난 1일까지 지역 내 차량 식당 등지에서 9차례에 걸쳐 총 189만원 상당의 금품을 훔친 혐의다.   경찰 조사 결과 A 씨는 인적이 드문 심야 시간대를 틈타 문이 열려 있는 차량 또는 창문이 잠기지 않은 식당 등지에서 이 같은 일을 벌인 것으로 드러났다.,/view?id=NISX20190808_0000735213
1,20190808 09:24, 술 그만 마시라  격분 이웃 폭행하고 흉기 위협 50대 입건,광주 서부경찰서는 8일 술취해 다툼을 벌이던 이웃을 때리고 흉기로 위협한 혐의 폭행 특수협박 로 A 56  씨를 입건했다.   A 씨는 지난 7일 오후 3시25분께 광주 서구 모 아파트 복도에서 이웃 B 76 여  씨의 얼굴을 주먹으로 2차례 때리고 흉기를 들고 다가간 혐의다.   경찰 조사 결과 술에 취한 A 씨는 B 씨가  술 그만 마시고 가족을 보살피라 는 말에 불만을 품고 이 같은 일을 벌인 것으로 드러났다.   A 씨와 B 씨 사이에 별다른 갈등은 없었으며 술을 마신 A 씨가 화를 참지 못하고 범행한 것으로 보인다고 경찰은 설명했다.   폭행 직후 A 씨가 자신의 집에서 흉기를 들고 나오자 다른 이웃이 만류했던 것으로 전해졌다.   경찰은 A 씨의 알코올의존증 우울증 치료 전력을 확인  응급 입원 조치했다. ,광주 서부경찰서는 8일 술취해 다툼을 벌이던 이웃을 때리고 흉기로 위협한 혐의 폭행 특수협박 로 A 56  씨를 입건했다.   A 씨는 지난 7일 오후 3시25분께 광주 서구 모 아파트 복도에서 이웃 B 76 여  씨의 얼굴을 주먹으로 2차례 때리고 흉기를 들고 다가간 혐의다.   폭행 직후 A 씨가 자신의 집에서 흉기를 들고 나오자 다른 이웃이 만류했던 것으로 전해졌다.,/view?id=NISX20190808_0000735274
2,20190808 05:30, 국민청원 논란  한의사  성추행 혐의 징역 6개월 확정, 지하철 성추행범으로 몰린 동생의 억울함을 풀어달라 는 국민청원으로 논란이 된 한의사가 결국 실형을 확정받았다.   대법원 2부 주심 노정희 대법관 는 최근 성폭력범죄의 처벌 등에 관한 특례법 위반 공중밀집 장소에서의 추행  혐의로 기소된 A 47 씨의 상고심에서 징역 6개월을 선고한 원심을 확정했다고 8일 밝혔다.   이와 함께 40시간 성폭력 치료프로그램 이수와 3년간 아동 청소년 관련기관 취업제한 명령도 확정했다.   A씨는 지난해 5월 경기 부천 역곡역을 출발해 구로역 방면으로 가던 지하철 1호선에서 승객 B씨를 8분간 추행한 혐의로 재판에 넘겨졌다.   1심은  성폭력 범죄로 집행유예를 선고받은 전력이 있는데도 범행을 저질렀다 면서  피해자가 상당한 고통을 받았을 것으로 보인다 며 A씨에게 유죄를 인정  징역 6개월의 실형을 선고했다.   A씨는 항소심에서  1심에서 자백한 건 한의사 취업제한 불이익을 피하자는 변호인 법률상담을 따랐기 때문 이라며 혐의를 부인했지만  법원은 받아들이지 않았다.   재판부는  범행장면 동영상에 따르면 B씨는 A씨 행위를 의식해 수차례 시선을 보냈다 며  A씨와 B씨 위치 및 자세  주변 승객들과 간격 등에 비춰보면 과밀한 승객 상황으로 인한 불가피한 신체접촉이었다고 보기 어렵다 고 판단했다.   한편 A씨 형은 항소심 선고 이후인 지난 5월 청와대 국민청원 게시판 글과 유튜브 영상 등을 통해 동생의 무죄를 주장했다.   청원글에 7만명 이상이 동의하면서 호응을 얻었지만  A씨가 과거 성범죄로 유죄를 선고받은 사실이 알려지면서 여론이 급격히 돌아섰다. ,  대법원 2부 주심 노정희 대법관 는 최근 성폭력범죄의 처벌 등에 관한 특례법 위반 공중밀집 장소에서의 추행  혐의로 기소된 A 47 씨의 상고심에서 징역 6개월을 선고한 원심을 확정했다고 8일 밝혔다.   1심은  성폭력 범죄로 집행유예를 선고받은 전력이 있는데도 범행을 저질렀다 면서  피해자가 상당한 고통을 받았을 것으로 보인다 며 A씨에게 유죄를 인정  징역 6개월의 실형을 선고했다.   한편 A씨 형은 항소심 선고 이후인 지난 5월 청와대 국민청원 게시판 글과 유튜브 영상 등을 통해 동생의 무죄를 주장했다.,/view?id=NISX20190807_0000734869
5,20190807 20:44,경찰   공사소음 다툼  이웃 2명 살해 50대 구속영장 종합 ,평소 사이가 좋지 않던 이웃 주민을 살해한 경남 거제의 50대 남성이 경찰에 붙잡혔다.   거제경찰서는 이웃 주민 2명을 흉기로 잇따라 살해한 혐의 살인 로 체포된 A씨 50 의 구속영장을 신청했다고 7일 밝혔다.   경찰에 따르면 A씨는 지난 6일 오후 5시40분께 자신의 집 주변에 살던 B씨 57 와 C씨 여 74 를 살해한 혐의를 받고 있다.    A씨는 범행 직후 경찰에 전화를 걸어  사람을 죽였다 고 신고했고  출동한 경찰은 범행장소에서 7㎞ 정도 떨어진 부둣가에서 술에 만취한 A씨를 붙잡았다.   A씨는 신고 후 부둣가 쪽으로 차를 타고 가 자신의 아들과 통화를 하고 있었던 것으로 알려졌다.   조사 결과 거제 시내에 살던 A씨는 지난 2017년 10월 바닷가 인근 이 마을로 이사하기 위해 새로 집을 짓던 과정에서 공사차량 소음 문제 등으로 C씨와 갈등을 빚었다.   이후 2018년 7월 새로 지은 집에 이사 온 뒤에는 B씨와도 폭력 사건에 휘말리기도 했었다.   A씨는 B씨와 동네 선후배 사이로 친했었지만 어느 날 B씨가 자신을 무시하는 듯한 말을 했다는 이유로 둘 사이에 갈등이 시작됐고  범행 당일 화해를 하기 위해 B씨의 집을 찾아갔으나 되레 시비가 붙어 범행을 저질렀다고 진술했다.   A씨는 B씨를 죽인 뒤 자신이 집을 신축하는 과정에 다툼이 있었던 C씨도 살해하기로 결심  B씨의 집에서 20m 정도 떨어진 C씨의 집에 찾아가 범행한 것으로 조사됐다.    A씨는 조현병 등 정신병력은 없는 것으로 경찰은 파악하고 있다.   하지만 A씨는 경찰에서  우울증 증상이 있다 고 말한 것으로 전해졌다.       경찰 관계자는  A씨 진술을 종합하면 당초 B씨는 살해할 마음으로 찾아간 것이 아니라 화해를 하려고 하다 우발적으로 살해했으며  이후  평소 원한이 있던 C씨도 살해해야겠다 는 취지의 마음을 먹은 것으로 보인다 며  A씨의 진술을 토대로 범행 과정을 조사 중 이라고 말했다. ,  경찰에 따르면 A씨는 지난 6일 오후 5시40분께 자신의 집 주변에 살던 B씨 57 와 C씨 여 74 를 살해한 혐의를 받고 있다.   A씨는 B씨를 죽인 뒤 자신이 집을 신축하는 과정에 다툼이 있었던 C씨도 살해하기로 결심  B씨의 집에서 20m 정도 떨어진 C씨의 집에 찾아가 범행한 것으로 조사됐다. 경찰 관계자는  A씨 진술을 종합하면 당초 B씨는 살해할 마음으로 찾아간 것이 아니라 화해를 하려고 하다 우발적으로 살해했으며  이후  평소 원한이 있던 C씨도 살해해야겠다 는 취지의 마음을 먹은 것으로 보인다 며  A씨의 진술을 토대로 범행 과정을 조사 중 이라고 말했다.,/view?id=NISX20190807_0000734956
1,20190807 17:34,근무중인 경찰관 폭행한 20대 여성 현행범 체포,근무 중인 경찰관들에게 침을 뱉고 자신의 휴대폰을 얼굴에 던져 상해를 입힌 20대 여성이 현행범으로 체포됐다.   전남 순천경찰서는 7일 파출소에 들어와 근무 중인 경찰관에게 침을 뱉고 병원으로 이송해 응급 입원을 시켜준 경찰관을 폭행한 혐의 공무집행방해 및 상해 로 A 25 여  씨를 불구속 입건했다고 밝혔다.   A 씨는 이날 오전 2시 25분께 순천경찰서 역전파출소에 들어와 근무 중인 경찰관에게 승용차 키홀더를 던지고 얼굴에 침을 뱉는 등 폭력을 행사하고 공무집행을 방해한 혐의를 받고 있다.   A 씨는 또 경찰관들의 만류에도 불구하고 파출소 출입문을 발로 차며 소란을 피운 혐의도 받고 있다.   A 씨는 119에 의해 병원으로 이송돼 응급 입원을 도와준 경찰관 얼굴에 휴대폰을 던져 이마가 찢어지는 전치 2주의 상해를 입힌 혐의도 받고 있다.   조현병을 앓고 있는 A 씨는 순천시 풍덕동의 한 PC방에서 소란을 피운다는 신고를 받고 출동한 경찰관의 업무 처리가 자신의 마음에 들지 않는다며 파출소에 찾아와 행패를 부린 것으로 알려졌다.   순천경찰서는 A 씨를 상대로 정확한 사건 경위를 조사하고 있다. ,  전남 순천경찰서는 7일 파출소에 들어와 근무 중인 경찰관에게 침을 뱉고 병원으로 이송해 응급 입원을 시켜준 경찰관을 폭행한 혐의 공무집행방해 및 상해 로 A 25 여  씨를 불구속 입건했다고 밝혔다.   A 씨는 이날 오전 2시 25분께 순천경찰서 역전파출소에 들어와 근무 중인 경찰관에게 승용차 키홀더를 던지고 얼굴에 침을 뱉는 등 폭력을 행사하고 공무집행을 방해한 혐의를 받고 있다.   A 씨는 119에 의해 병원으로 이송돼 응급 입원을 도와준 경찰관 얼굴에 휴대폰을 던져 이마가 찢어지는 전치 2주의 상해를 입힌 혐의도 받고 있다.,/view?id=NISX20190807_0000734855
2,20190807 16:04,발목에 소형카메라 설치해 치마 속 촬영한 30대 입건,대형마트에서 발목에 소형카메를 부착하고 여성들의 속옷을 촬영한 30대 남성이 직원의 발빠른 대응으로 현장에서 검거됐다.   경기 파주경찰서는 성폭력처벌법상 카메라등이용촬영 혐의로 A 34 씨를 불구속 입건했다고 7일 밝혔다.   A씨는 지난달 28일 오후 파주시의 한 대형마트 매장에서 여성 손님 2명의 치마 속을 몰래 촬영한 혐의를 받고 있다.   A씨는  매장 안에서 여성의 뒤를 계속 쫓아다니는 등 수상한 행동을 한다 는 손님의 제보를 받은 마트 직원 최모 39 씨가 CC 폐쇄회로 TV를 확인하면서 덜미를 잡혔다.   검거 당시 A씨는 양쪽 발목에 소형 카메라 2대를 부착하고 있었다.   A씨는 최근 마트에서 자주 목격된 점 등으로 미뤄 여죄가 있을 것으로 보고 경찰은 디지털포렌식 작업을 의뢰했다.   경찰은 또 A씨를 현장에서 붙잡아 경찰에 인계한 최씨에게 표창과 검거 포상금을 전달했다. ,대형마트에서 발목에 소형카메를 부착하고 여성들의 속옷을 촬영한 30대 남성이 직원의 발빠른 대응으로 현장에서 검거됐다.   A씨는 지난달 28일 오후 파주시의 한 대형마트 매장에서 여성 손님 2명의 치마 속을 몰래 촬영한 혐의를 받고 있다.   검거 당시 A씨는 양쪽 발목에 소형 카메라 2대를 부착하고 있었다.,/view?id=NISX20190807_0000734708
2,20190807 15:41,초등학생 2명 강제추행한 20대 불법체류 중국인에  집행유예 , 아파트 놀이터에서 놀고 있던 초등학생 2명을 잇따라 추행한 20대 불법체류 중국인이 법원에서 집행유예를 선고받았다.   제주지법 제2형사부 재판장 정봉기 부장판사는 성폭력범죄의 처벌 등에 관한 특례법 위반 13세미만미성년자강제추행  혐의로 기소된 중국인 A 29 씨에게 징역 3년에 집행유예 4년을 선고했다고 7일 밝혔다.   A씨는 지난 4월24일 오후 2시20분께 제주시내 소재 모 아파트 놀이터에서 친구와 놀고 있던 피해자 B 11 양을 강제로 추행하는 등 잇따라 미성년자 2명의 신체를 만진 혐의를 받고 있다.   조사 결과 그는 2017년 11월 무사증으로 제주에 들어와 같은해 12월 체류기간이 만료된 불법체류 신분이었던 것으로 확인됐다.   이후 제주에서 일용직 노동으로 돈벌이에 나선 그는 범행 당일 술에 취해 거리를 배회하던 중 초등학생 2명을 상대로 몹쓸짓을 저질렀다.   재판부는  피고인은 아파트 놀이터에서 나이 어린 피해자들을 강제로 추행하는 등 범행의 죄질이 매우 불량하다 면서  피해자들은 이 사건으로 인해 크나큰 정신적 충격과 고통을 받았을 것으로 보인다 고 설명했다.   다만  피고인은 술에 취해 기억이 나지 않는다고 하면서도 대체로 자신의 범죄를 인정하고 피해자 부모들과 적극적으로 합의해 처벌을 원하지 않는 점 등을 고려해 이같이 형을 정했다 고 판시했다. ,아파트 놀이터에서 놀고 있던 초등학생 2명을 잇따라 추행한 20대 불법체류 중국인이 법원에서 집행유예를 선고받았다.   A씨는 지난 4월24일 오후 2시20분께 제주시내 소재 모 아파트 놀이터에서 친구와 놀고 있던 피해자 B 11 양을 강제로 추행하는 등 잇따라 미성년자 2명의 신체를 만진 혐의를 받고 있다.   재판부는  피고인은 아파트 놀이터에서 나이 어린 피해자들을 강제로 추행하는 등 범행의 죄질이 매우 불량하다 면서  피해자들은 이 사건으로 인해 크나큰 정신적 충격과 고통을 받았을 것으로 보인다 고 설명했다.,/view?id=NISX20190807_0000734689
1,20190807 11:17, 사건 처리 불만  경찰에 흉기 휘두른 40대 검거,술값 문제로 출동한 경찰관들에게 불만을 품고 편의점 강도로 위장해 경찰관 2명을 피습한 40대가 경찰에 붙잡혔다.   경기 포천경찰서는 출동 경찰관들에게 흉기를 휘둘러 다치게 한 A 47 씨를 특수공무집행방해치상 혐의로 붙잡아 조사 중이라고 7일 밝혔다.   경찰에 따르면 A씨는 이날 오전 5시께 술에 취한 상태로 포천시의 한 편의점에 들어가 허위로 강도 신고를 해달라고 한 뒤 출동한 포천파출소 소속 B 58 경위와 C 29 순경에게 흉기를 휘둘러 얼굴에 자상을 입힌 혐의다.   A씨는 현장에서 경찰 테이저건을 맞고 검거됐다.   B경위와 C순경은 둘다 얼굴을 흉기에 베어 병원에서 봉합 수술을 받았으며  생명에는 지장이 없는 상태다.   A씨는 같은 날 오전 4시께 근처 술집에서 술을 마시다 술값 수십만원을 내지 않아 주인에 의해 112 신고를 당한 뒤 출동한 경찰관들에게 계좌 이체로 술값을 지불하겠다고 해 사건이 종결됐으나  경찰 때문에 여성종업원들 앞에서 망신을 당했다고 생각해 이 같은 범행을 저지른 것으로 알려졌다.    특히 A씨는 앞서 출동했던 경찰관들을 다시 부르기 위해 인근 편의점에 들어가 112신고를 요구하고 출동한 경찰관이 술값 시비 당시 출동한 경찰관과 동일인인 것을 확인한 뒤 범행을 저지르는 치밀함을 보였다.   A씨는 경찰 조사에서  술에 취해 당시 상황이 기억나지 않는다 는 취지의 진술을 한 것으로 전해졌다.    경찰은 A씨에 대한 조사를 마치는 대로 구속영장을 신청할 방침이다. ,  경찰에 따르면 A씨는 이날 오전 5시께 술에 취한 상태로 포천시의 한 편의점에 들어가 허위로 강도 신고를 해달라고 한 뒤 출동한 포천파출소 소속 B 58 경위와 C 29 순경에게 흉기를 휘둘러 얼굴에 자상을 입힌 혐의다.   A씨는 경찰 조사에서  술에 취해 당시 상황이 기억나지 않는다 는 취지의 진술을 한 것으로 전해졌다. 경찰은 A씨에 대한 조사를 마치는 대로 구속영장을 신청할 방침이다.,/view?id=NISX20190807_0000734312
